35,0,0,460.18716437838367,6,
35,6,7.264198882764864,460.18716437838367,60,
35,0,0,450.75833302198276,3,
35,3,2.6111656116798816,450.75833302198276,21,
35,0,0,457.6521281565705,2,
35,2,5.913495733321357,457.6521281565705,8,
35,0,0,396.6748524671348,4,
35,4,6.372818809807416,396.6748524671348,37,
35,1,1.080719104884679,449.1548757931924,5,
35,6,15.442615395492155,449.1548757931924,91,
35,0,0,459.0145830016069,0,
35,0,0,459.0145830016069,2,
35,2,6.657574080170031,459.0145830016069,10,
35,0,0,446.26307238335664,3,
35,3,8.158981835043235,446.26307238335664,42,
35,1,1.2341276978949764,436.9285304502904,10,
35,0,0,421.0357296034887,3,
35,3,9.620058622592701,421.0357296034887,62,
35,0,0,405.11642025338074,4,
35,4,10.539978164551348,405.11642025338074,45,
35,1,2.415827774225768,409.10765205757326,4,
35,5,8.220008780778858,409.10765205757326,69,
35,0,0,425.10075849584393,4,
35,4,6.569761893924165,425.10075849584393,41,
35,2,2.515792423754304,406.67547660862317,6,
35,8,18.592600856023772,406.67547660862317,85,
35,0,0,401.92982433365887,1,
35,1,4.698622386517551,401.92982433365887,3,
35,4,16.138700079072528,401.92982433365887,51,
35,1,1.9302483913410065,415.3098477405496,1,
35,2,4.649555659379409,415.3098477405496,32,
35,0,0,437.4927570439925,1,
35,1,3.885893566441677,437.4927570439925,9,
35,0,0,457.97353546651397,1,
35,1,1.4225425734698405,457.97353546651397,6,
35,7,15.73786429272314,457.97353546651397,95,
35,0,0,445.8599376471992,1,
35,1,2.1791186501886095,445.8599376471992,6,
35,7,20.900336284729015,445.8599376471992,108,
35,0,0,434.6623630439475,2,
35,2,5.4890744561859,434.6623630439475,29,
35,0,0,382.9443242485017,4,
35,4,5.791793490140655,382.9443242485017,50,
35,0,0,425.64214800582295,0,
35,0,0,425.64214800582295,5,
35,5,7.874159089660905,425.64214800582295,52,
35,0,0,433.45623887674765,3,
35,3,5.5506474967367705,433.45623887674765,16,
35,0,0,454.1288547104936,1,
35,1,2.557395321216571,454.1288547104936,8,
35,1,0.5928473725526757,398.4603149925624,2,
35,3,5.50703830282448,398.4603149925624,54,
35,0,0,437.1914957271131,1,
35,1,3.649162716545451,437.1914957271131,4,
35,5,13.551123844624914,437.1914957271131,81,
35,0,0,390.6882151536718,2,
35,2,4.606946699036275,390.6882151536718,9,
35,0,0,454.5098481303315,1,
35,1,2.038140354950169,454.5098481303315,6,
35,7,17.715865805797208,454.5098481303315,99,
35,0,0,410.54284460627343,0,
35,0,0,410.54284460627343,1,
35,1,0.6368093127410077,410.54284460627343,4,
35,5,13.475109748517971,410.54284460627343,68,
35,0,0,459.88193017927387,3,
35,3,7.820786431150825,459.88193017927387,47,
35,0,0,420.35349804011867,1,
35,1,1.2457331038354056,420.35349804011867,0,
35,1,1.2457331038354056,420.35349804011867,3,
35,4,8.148232860024072,420.35349804011867,39,
35,0,0,422.3375161360801,3,
35,3,5.887409051822745,422.3375161360801,18,
35,0,0,401.96441681206454,2,
35,2,4.325735215897023,401.96441681206454,12,
35,0,0,432.4306133848655,1,
35,1,0.2650950917384378,432.4306133848655,8,
35,0,0,411.60747799231797,3,
35,3,5.905810079969751,411.60747799231797,52,
35,0,0,497.41148334687114,7,
35,7,14.094689906312757,497.41148334687114,99,
35,0,0,458.25337392785957,0,
35,0,0,458.25337392785957,4,
35,4,13.273674571858528,458.25337392785957,39,
35,1,0.7863387222797797,456.35168592216104,5,
35,6,12.39654723125447,456.35168592216104,86,
35,0,0,436.10609021350587,1,
35,1,2.5894507838367424,436.10609021350587,6,
35,7,22.239943170656975,436.10609021350587,109,
35,1,0.22254962914212228,453.1817595389884,7,
35,8,19.012075185829374,453.1817595389884,105,
35,0,0,407.01223836310106,2,
35,2,5.410035464047617,407.01223836310106,32,
35,0,0,454.8771068933733,5,
35,5,7.901819066406304,454.8771068933733,59,
35,0,0,393.4949119570413,2,
35,2,4.354815648992574,393.4949119570413,14,
35,0,0,471.59848859461863,3,
35,3,7.70406959597444,471.59848859461863,27,
35,0,0,439.23667525565105,1,
35,1,1.346513448033452,439.23667525565105,3,
35,4,8.198698004795643,439.23667525565105,35,
35,0,0,443.7378477537564,0,
35,0,0,443.7378477537564,3,
35,3,4.72085171576137,443.7378477537564,28,
35,0,0,426.24044880365653,3,
35,3,4.785376954228312,426.24044880365653,6,
35,9,20.842541645555112,426.24044880365653,95,
35,1,1.2935240675146424,425.52002852341906,7,
35,8,18.0403681925852,425.52002852341906,114,
35,0,0,415.23005260818394,3,
35,3,4.61480996724125,415.23005260818394,32,
35,0,0,490.8566035646403,5,
35,5,11.67277403207901,490.8566035646403,69,
35,1,1.040296040404975,427.0794885456011,1,
35,2,3.4808506084271578,427.0794885456011,10,
35,0,0,404.7516079889774,3,
35,3,6.069699101066435,404.7516079889774,29,
35,0,0,451.13419070407923,3,
35,3,7.620222413845749,451.13419070407923,37,
35,0,0,413.177364615439,2,
35,2,5.525848221389609,413.177364615439,31,
35,2,0.7803648149869673,420.27742352751204,4,
35,6,10.722791722884374,420.27742352751204,74,
35,0,0,428.8101593917437,1,
35,1,1.8730492981287234,428.8101593917437,6,
35,7,16.430167527669397,428.8101593917437,101,
35,0,0,445.0022447134532,5,
35,5,13.045021989484612,445.0022447134532,69,
35,0,0,446.1011224519143,1,
35,1,1.3987451163571052,446.1011224519143,1,
